"TOA5","SPER_CR6","CR6","4231","CR6.Std.05.01 CR6-WIFI.01","CPU:SPER2_1_1.CR6","16414","Daily"
"TIMESTAMP","RECORD","BattV_Min","WS_ms_Avg","WS_ms_Max","WS_ms_TMx","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SlrMJ_Tot","Rain_mm_Tot","AirTC_Avg","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn"
"TS","RN","Volts","meters/second","meters/second","meters/second","meters/second","Deg","Deg","MJ/m^2","mm","Deg C","Deg C","Deg C","Deg C","Deg C","%","%","%","%"
"","","Min","Avg","Max","TMx","WVc","WVc","WVc","Tot","Tot","Avg","Max","TMx","Min","TMn","Max","TMx","Min","TMn"
"2017-10-29 00:00:00",288,13.29,1.386,6.723,"2017-10-28 14:43:20",1.386,272,40.91,12.96764,0,4.512,17.95,"2017-10-28 15:28:45",-9.78,"2017-10-28 03:22:55",66.08,"2017-10-28 03:24:00",6.852,"2017-10-28 12:21:00"
"2017-10-30 00:00:00",289,13.11,1.689,7.507,"2017-10-29 22:40:45",1.689,274.6,49.79,14.37054,0,13.29,27.67,"2017-10-29 14:46:35",1.95,"2017-10-29 07:03:45",80.4,"2017-10-29 07:09:45",14.18,"2017-10-29 15:49:25"
"2017-10-31 00:00:00",290,13.33,3.462,9.31,"2017-10-30 10:06:40",3.462,1.907,27.45,12.86199,0,8.34,13.34,"2017-10-30 13:00:15",1.693,"2017-10-30 23:50:25",76.71,"2017-10-30 03:14:50",30.68,"2017-10-30 13:50:05"
"2017-11-01 00:00:00",291,13.4,2.84,8.82,"2017-10-31 11:44:10",2.84,148,42.93,11.40355,0,4.987,11.78,"2017-10-31 14:27:45",-0.732,"2017-10-31 05:51:40",64.89,"2017-10-31 23:59:25",25.13,"2017-10-31 14:28:05"
"2017-11-02 00:00:00",292,13.15,2.406,9.56,"2017-11-01 02:43:45",2.406,175.5,31.22,12.29794,0,12.52,26.62,"2017-11-01 15:59:35",3.352,"2017-11-01 06:56:20",88.2,"2017-11-01 07:01:00",20.89,"2017-11-01 16:02:55"
"2017-11-03 00:00:00",293,13.31,2.67,10.78,"2017-11-02 09:01:55",2.67,357.3,50.28,7.242211,0,9.09,14.97,"2017-11-02 10:59:10",1.329,"2017-11-02 05:45:05",87.1,"2017-11-02 05:12:00",50.65,"2017-11-02 08:08:40"
"2017-11-04 00:00:00",294,13.31,1.521,5.802,"2017-11-03 00:14:05",1.521,45.54,60.49,6.579875,0,7.899,13.55,"2017-11-03 15:41:25",4.688,"2017-11-03 21:29:25",94.4,"2017-11-04 00:00:00",54.74,"2017-11-03 15:41:45"
"2017-11-05 00:00:00",295,13.22,0.984,3.822,"2017-11-04 14:25:40",0.984,112.9,77.12,9.027553,0.1,10.95,21.07,"2017-11-04 15:29:00",4.973,"2017-11-04 00:01:25",97.6,"2017-11-04 07:38:15",37.33,"2017-11-04 15:28:55"
"2017-11-06 00:00:00",296,13.38,2.53,9.68,"2017-11-05 07:04:35",2.53,6.64,62.59,3.167379,0,9.51,17.1,"2017-11-05 01:40:15",2.235,"2017-11-05 23:58:25",89.4,"2017-11-05 07:47:15",36.69,"2017-11-05 01:49:05"
"2017-11-07 00:00:00",297,13.42,1.526,4.724,"2017-11-06 14:10:25",1.526,7.784,23.96,4.641466,0,3.387,8.11,"2017-11-06 14:22:50",-0.52,"2017-11-06 22:07:05",95.4,"2017-11-06 06:30:20",61.61,"2017-11-06 12:52:15"
"2017-11-08 00:00:00",298,13.41,2.625,7.526,"2017-11-07 12:13:55",2.625,2.562,22.2,8.19125,0,3.205,9.35,"2017-11-07 11:55:25",-0.088,"2017-11-07 07:31:20",81.9,"2017-11-07 01:32:35",32.3,"2017-11-07 12:22:00"
"2017-11-09 00:00:00",299,13.35,1.353,4.959,"2017-11-08 09:17:45",1.353,357.9,58.62,11.18466,0,2.75,11.8,"2017-11-08 15:06:20",-5.69,"2017-11-08 22:35:55",72.27,"2017-11-08 23:33:35",19,"2017-11-08 14:58:40"
"2017-11-10 00:00:00",300,13.29,0.98,4.508,"2017-11-09 18:22:05",0.98,122.5,53.62,10.96094,0,5.11,16.72,"2017-11-09 14:02:40",-5.778,"2017-11-09 03:01:30",91.5,"2017-11-09 07:10:30",31.36,"2017-11-09 13:49:05"
"2017-11-11 00:00:00",301,13.38,2.591,8.35,"2017-11-10 17:12:15",2.591,141.1,48.01,9.23887,0,6.246,13.38,"2017-11-10 12:06:45",-2.001,"2017-11-10 04:30:00",92.3,"2017-11-10 21:11:40",55.47,"2017-11-10 11:52:15"
"2017-11-12 00:00:00",302,13.23,2.908,7.468,"2017-11-11 00:20:35",2.908,221.2,79.02,5.160855,0,12.7,20.47,"2017-11-11 14:10:30",7.768,"2017-11-11 21:42:00",97.2,"2017-11-11 23:51:55",48.12,"2017-11-11 15:36:40"
"2017-11-13 00:00:00",303,13.29,1.894,6.684,"2017-11-12 00:31:25",1.894,22,39.45,7.88754,0,8.56,15.77,"2017-11-12 12:57:55",-0.9,"2017-11-12 22:31:35",97.2,"2017-11-12 00:02:35",48.18,"2017-11-12 12:58:00"
"2017-11-14 00:00:00",304,13.33,2.292,7.722,"2017-11-13 16:16:55",2.292,166.2,26.27,3.258232,0,9.62,16.33,"2017-11-13 15:37:10",0.202,"2017-11-13 00:00:05",95.7,"2017-11-13 00:41:20",62.43,"2017-11-13 15:37:20"
"2017-11-15 00:00:00",305,13.19,2.729,8.39,"2017-11-14 13:56:30",2.729,179.2,24.51,8.479425,0,16.05,22.58,"2017-11-14 15:35:15",11.35,"2017-11-14 00:24:45",94.3,"2017-11-14 01:01:30",51.75,"2017-11-14 16:21:30"
"2017-11-16 00:00:00",306,13.29,2.571,9.37,"2017-11-15 02:10:35",2.571,0.673,26.85,12.33105,0,9.05,17.14,"2017-11-15 14:38:10",-3.396,"2017-11-15 23:59:55",95.7,"2017-11-15 03:57:00",23.35,"2017-11-15 16:16:05"
"2017-11-17 00:00:00",307,13.22,2.691,9.13,"2017-11-16 14:02:30",2.691,169.6,34.13,11.68905,0,9.3,20.59,"2017-11-16 13:59:00",-4.519,"2017-11-16 01:42:30",91.1,"2017-11-16 01:50:15",34.48,"2017-11-16 11:39:00"
"2017-11-18 00:00:00",308,13.1,3.484,9.88,"2017-11-17 14:18:25",3.484,215.5,31.88,8.723274,0,20.2,30.82,"2017-11-17 13:46:25",9.9,"2017-11-17 05:29:40",92.5,"2017-11-17 05:31:45",11.77,"2017-11-17 13:57:35"
"2017-11-19 00:00:00",309,13.23,4.703,14.46,"2017-11-18 11:58:05",4.703,333.9,30.95,10.38331,0,8.26,23.27,"2017-11-18 00:00:50",-5.623,"2017-11-18 22:56:50",70.02,"2017-11-18 07:28:00",18.4,"2017-11-18 14:49:45"
"2017-11-20 00:00:00",310,13.29,2.19,9.04,"2017-11-19 16:02:35",2.19,196.9,38.04,12.00534,0,5.662,18.46,"2017-11-19 14:33:35",-8.74,"2017-11-19 07:27:15",82.7,"2017-11-19 07:30:45",11.44,"2017-11-19 15:12:55"
"2017-11-21 00:00:00",311,13.28,3.131,9.51,"2017-11-20 09:43:45",3.131,196.7,21.45,10.69976,0,9.43,19.37,"2017-11-20 15:25:45",3.581,"2017-11-20 05:12:35",50.68,"2017-11-20 23:54:55",14.82,"2017-11-20 15:26:20"
"2017-11-22 00:00:00",312,13.32,2.896,11.33,"2017-11-21 13:37:25",2.896,352.9,43.46,8.496943,0,7.327,14.69,"2017-11-21 13:00:00",-3.734,"2017-11-21 23:51:40",71.29,"2017-11-21 23:53:05",25.3,"2017-11-21 10:14:15"
"2017-11-23 00:00:00",313,13.32,1.596,7.115,"2017-11-22 14:21:50",1.596,195.6,48.9,10.78244,0,4.082,16.7,"2017-11-22 15:18:45",-8.91,"2017-11-22 05:11:50",83.9,"2017-11-22 05:20:05",21.91,"2017-11-22 12:33:00"
"2017-11-24 00:00:00",314,13.14,0.692,6.586,"2017-11-23 13:36:15",0.692,236.9,67.51,10.71824,0,11.82,25.73,"2017-11-23 15:24:25",0.274,"2017-11-23 03:35:10",74.57,"2017-11-23 06:43:30",21.13,"2017-11-23 15:24:35"
"2017-11-25 00:00:00",315,13.14,2.054,7.409,"2017-11-24 22:16:10",2.054,201.2,81.7,11.28383,0,16.49,27.28,"2017-11-24 15:59:50",7.949,"2017-11-24 07:05:20",62.1,"2017-11-24 07:06:00",15.77,"2017-11-24 15:59:50"
"2017-11-26 00:00:00",316,13.27,1.311,4.567,"2017-11-25 06:53:00",1.311,23.62,42.16,8.690555,0,8.76,17.24,"2017-11-25 15:11:35",-0.131,"2017-11-25 22:26:40",74.52,"2017-11-25 06:29:55",25.46,"2017-11-25 16:08:05"
"2017-11-27 00:00:00",317,13.21,1.992,8.51,"2017-11-26 13:56:30",1.992,200.7,27.03,10.5117,0,10.17,23.65,"2017-11-26 15:38:40",-2.978,"2017-11-26 05:45:05",88.2,"2017-11-26 05:50:10",16.96,"2017-11-26 11:51:45"
"2017-11-28 00:00:00",318,13.14,4.26,12.54,"2017-11-27 15:18:45",4.26,186.3,17.33,10.82637,0,16.92,27.54,"2017-11-27 15:01:35",5.98,"2017-11-27 07:29:15",74.48,"2017-11-27 07:30:05",18.36,"2017-11-27 14:42:25"
"2017-11-29 00:00:00",319,13.3,4.777,11.68,"2017-11-28 12:36:15",4.777,354.6,71.73,5.487841,0,11.96,16.99,"2017-11-28 00:00:05",7.693,"2017-11-28 23:59:55",81.5,"2017-11-28 06:00:05",26.81,"2017-11-28 17:32:45"
"2017-11-30 00:00:00",320,13.27,1.614,7.977,"2017-11-29 00:12:15",1.614,328.4,77.45,8.951642,0,8.35,17.85,"2017-11-29 15:26:05",2.116,"2017-11-29 22:54:50",77.92,"2017-11-29 22:37:40",15.45,"2017-11-29 15:53:45"
"2017-12-01 00:00:00",321,13.32,1.381,5.429,"2017-11-30 14:54:00",1.381,20.06,75.36,9.142618,0,6.565,14.82,"2017-11-30 14:26:20",1.918,"2017-11-30 02:59:35",88.1,"2017-11-30 03:18:00",22.98,"2017-11-30 14:47:55"
"2017-12-02 00:00:00",322,13.27,2.297,9.94,"2017-12-01 12:10:55",2.297,173.9,35.44,9.043617,0,9.3,20.05,"2017-12-01 15:11:30",1.042,"2017-12-01 23:12:40",89,"2017-12-01 23:17:05",28.53,"2017-12-01 15:35:40"
"2017-12-03 00:00:00",323,13.22,1.12,5.233,"2017-12-02 05:49:45",1.12,348,53.08,10.43756,0,7.372,19.03,"2017-12-02 15:20:10",-0.11,"2017-12-02 08:08:55",95.1,"2017-12-03 00:00:00",35.26,"2017-12-02 15:20:05"
"2017-12-04 00:00:00",324,13.18,3.547,12.01,"2017-12-03 15:36:20",3.547,176.3,45.02,8.846503,0,12.66,25.58,"2017-12-03 15:13:55",-0.598,"2017-12-03 01:57:05",97.2,"2017-12-03 08:10:40",23.9,"2017-12-03 15:22:05"
"2017-12-05 00:00:00",325,13.29,4.461,11.68,"2017-12-04 13:21:00",4.461,293.4,76.71,7.763878,0,12.31,18.04,"2017-12-04 09:54:50",2.329,"2017-12-04 23:59:10",79.95,"2017-12-04 05:26:05",13.24,"2017-12-04 14:08:10"
"2017-12-06 00:00:00",326,13.4,1.525,5.37,"2017-12-05 00:14:50",1.525,307.7,55.08,7.578825,0,1.17,9.45,"2017-12-05 14:25:55",-6.529,"2017-12-06 00:00:00",58.39,"2017-12-05 23:51:00",17.99,"2017-12-05 14:26:05"
"2017-12-07 00:00:00",327,13.43,2.751,8.92,"2017-12-06 12:42:40",2.751,326.6,36,10.51961,0,1.506,10.83,"2017-12-06 14:52:05",-9.47,"2017-12-06 01:50:40",77.77,"2017-12-06 23:59:25",18.22,"2017-12-06 14:52:35"
"2017-12-08 00:00:00",328,13.53,2.151,7.879,"2017-12-07 13:15:35",2.15,343.3,23.07,10.57671,0,-5.829,2.083,"2017-12-07 14:52:55",-15.4,"2017-12-07 23:41:50",84.5,"2017-12-07 05:23:50",31.19,"2017-12-07 14:28:10"
"2017-12-09 00:00:00",329,13.41,2.125,10.15,"2017-12-08 12:37:20",2.125,317.5,46.91,9.693517,0,0.466,12.11,"2017-12-08 12:34:35",-15.2,"2017-12-08 00:36:40",84.1,"2017-12-08 04:48:15",22.55,"2017-12-08 15:03:55"
"2017-12-10 00:00:00",330,13.33,2.248,8.29,"2017-12-09 12:26:40",2.248,311.4,31.6,10.42577,0,5.333,15.18,"2017-12-09 14:38:20",-4.844,"2017-12-09 21:05:10",56.18,"2017-12-09 07:15:15",15.82,"2017-12-09 15:08:10"
"2017-12-11 00:00:00",331,13.25,1.741,6.272,"2017-12-10 10:42:20",1.741,294.5,39.54,10.52248,0,7.291,20.2,"2017-12-10 14:35:55",-3.132,"2017-12-10 00:41:05",53.32,"2017-12-10 00:42:20",7.55,"2017-12-10 14:36:25"
"2017-12-12 00:00:00",332,13.27,2.678,9.02,"2017-12-11 15:47:00",2.678,315.6,47.97,10.36294,0,8.23,20.61,"2017-12-11 15:21:30",-2.427,"2017-12-11 06:44:35",53.03,"2017-12-11 23:59:55",8.29,"2017-12-11 15:29:20"
"2017-12-13 00:00:00",333,13.29,1.466,5.684,"2017-12-12 12:58:20",1.466,255.9,44.7,10.19003,0,5.005,16.69,"2017-12-12 16:14:05",-8.68,"2017-12-12 07:33:00",86.9,"2017-12-12 07:36:20",12.48,"2017-12-12 16:23:30"
"2017-12-14 00:00:00",334,13.26,2.55,9.49,"2017-12-13 13:09:40",2.55,326.9,57.19,10.25519,0,9.79,19.66,"2017-12-13 13:44:05",1.529,"2017-12-13 07:31:05",40.68,"2017-12-13 07:31:45",11.61,"2017-12-13 13:44:40"
"2017-12-15 00:00:00",335,13.38,2.595,7.487,"2017-12-14 14:20:50",2.595,336.3,24.16,6.254764,0,6.05,12.21,"2017-12-14 14:09:20",-0.268,"2017-12-14 23:45:15",76.3,"2017-12-14 23:00:45",27.46,"2017-12-14 13:18:10"
"2017-12-16 00:00:00",336,13.34,1.996,8.17,"2017-12-15 13:59:00",1.996,229.7,42.88,10.24403,0,2.575,14.35,"2017-12-15 15:13:15",-7.965,"2017-12-15 07:51:20",92,"2017-12-15 04:37:55",23.1,"2017-12-15 15:05:00"
"2017-12-17 00:00:00",337,13.29,3.866,10.92,"2017-12-16 13:50:40",3.866,185.7,20.75,9.93394,0,8.14,17.57,"2017-12-16 14:02:00",-0.998,"2017-12-16 05:21:00",68.67,"2017-12-17 00:00:00",14.36,"2017-12-16 13:57:50"
"2017-12-18 00:00:00",338,13.44,1.61,7.879,"2017-12-17 00:23:00",1.611,255.8,63.52,4.144603,0,3.809,9.28,"2017-12-17 15:01:40",-5.939,"2017-12-17 22:04:25",94,"2017-12-17 22:19:35",53.16,"2017-12-17 15:20:10"
"2017-12-19 00:00:00",339,13.24,1.868,7.507,"2017-12-18 14:38:40",1.868,187.6,54.48,9.762253,0,5.691,21.56,"2017-12-18 15:32:05",-9.04,"2017-12-18 06:53:05",95,"2017-12-18 03:52:05",25.12,"2017-12-18 15:35:40"
"2017-12-20 00:00:00",340,13.29,1.386,6.233,"2017-12-19 01:37:20",1.386,40.94,95.2,8.091901,0,7.913,16.61,"2017-12-19 12:58:25",0.021,"2017-12-19 07:53:30",96.2,"2017-12-19 08:30:20",33.63,"2017-12-19 12:58:30"
"2017-12-21 00:00:00",341,13.31,2.265,6.88,"2017-12-20 16:28:30",2.265,182.8,82.1,8.095012,0,6.11,14.62,"2017-12-20 15:44:45",2.072,"2017-12-20 07:35:30",95.1,"2017-12-20 21:29:05",48.9,"2017-12-20 15:42:55"
"2017-12-22 00:00:00",342,13.43,3.486,10.04,"2017-12-21 14:12:05",3.486,311.1,65.03,4.391419,0,2.305,9.29,"2017-12-21 13:07:05",-3.822,"2017-12-21 23:59:45",93.3,"2017-12-21 01:35:10",45.96,"2017-12-21 08:50:40"
"2017-12-23 00:00:00",343,13.53,2.356,7.076,"2017-12-22 04:13:45",2.356,337.2,26.7,5.475395,0,-2.022,3.45,"2017-12-22 15:16:20",-8.86,"2017-12-22 23:41:25",80.5,"2017-12-22 23:47:40",42.95,"2017-12-22 15:16:35"
"2017-12-24 00:00:00",344,13.52,1.556,6.527,"2017-12-23 14:45:20",1.556,77.46,58.19,9.173396,0,-4.516,4.125,"2017-12-23 13:50:05",-13.97,"2017-12-23 07:08:35",89,"2017-12-23 07:18:30",43.35,"2017-12-23 14:13:05"
"2017-12-25 00:00:00",345,13.5,2.443,9.8,"2017-12-24 02:26:45",2.443,344.3,35.21,9.823237,0,-4.404,1.527,"2017-12-24 14:18:35",-9.4,"2017-12-24 21:17:40",88.1,"2017-12-24 00:13:50",27.83,"2017-12-24 15:54:15"
"2017-12-26 00:00:00",346,13.51,2.285,10.31,"2017-12-25 11:34:35",2.285,152.6,40.36,4.930439,0,-3.082,4.237,"2017-12-25 14:53:55",-10.91,"2017-12-25 23:51:00",75.39,"2017-12-25 23:56:45",34.7,"2017-12-25 14:22:35"
"2017-12-27 00:00:00",347,12.89,3.172,7.918,"2017-12-26 08:51:25",3.172,9.78,23.75,4.183935,0,-10.26,-8.07,"2017-12-26 16:11:40",-14.06,"2017-12-26 07:05:15",83.5,"2017-12-26 03:56:55",55.99,"2017-12-26 14:48:05"
"2017-12-28 00:00:00",348,13.72,2.008,5.586,"2017-12-27 19:38:00",2.008,116.7,61.47,2.96814,0,-8.29,-4.728,"2017-12-27 23:59:45",-11.3,"2017-12-27 06:09:05",62.31,"2017-12-27 00:53:30",38.93,"2017-12-27 15:42:30"
"2017-12-29 00:00:00",349,13.49,1.691,5.998,"2017-12-28 09:41:45",1.691,194.1,52.5,9.236299,0,-1.961,5.989,"2017-12-28 15:30:40",-7.263,"2017-12-28 21:36:30",89.6,"2017-12-28 23:58:50",43.85,"2017-12-28 15:30:45"
"2017-12-30 00:00:00",350,13.45,2.926,9.7,"2017-12-29 23:24:00",2.926,195.3,68.98,7.97585,0,-0.477,10.04,"2017-12-29 15:24:45",-9.88,"2017-12-29 03:07:15",95.3,"2017-12-29 04:26:50",41.16,"2017-12-29 15:25:05"
"2017-12-31 00:00:00",351,13.7,2.812,9.11,"2017-12-30 02:22:35",2.812,25.33,40.92,3.560802,0,-9.6,-6.943,"2017-12-30 00:00:10",-11.94,"2017-12-30 21:02:25",81.1,"2017-12-30 01:25:25",54.42,"2017-12-30 16:07:15"
"2018-01-01 00:00:00",352,13.76,2.914,7.683,"2017-12-31 12:33:00",2.914,15.97,22.1,7.926395,0,-11.46,-7.467,"2017-12-31 15:06:20",-16.51,"2017-12-31 23:52:15",68.51,"2017-12-31 07:56:05",33.45,"2017-12-31 15:34:45"
"2018-01-02 00:00:00",353,13.73,1.29,4.606,"2018-01-01 14:21:00",1.29,76.31,59.6,10.0678,0,-14.39,-7.674,"2018-01-01 14:58:45",-22.28,"2018-01-01 06:58:10",77.78,"2018-01-01 07:47:10",32.36,"2018-01-01 15:41:10"
"2018-01-03 00:00:00",354,13.54,0.872,4.273,"2018-01-02 12:36:05",0.872,207,81.9,8.748677,0,-10.73,-2.004,"2018-01-02 15:16:30",-16.64,"2018-01-02 20:22:25",68.52,"2018-01-02 22:45:10",28.46,"2018-01-02 15:17:00"
"2018-01-04 00:00:00",355,13.45,1.794,7.82,"2018-01-03 11:20:15",1.794,320.9,42.56,10.39825,0,-1.353,9.43,"2018-01-03 15:25:45",-10.18,"2018-01-03 00:17:45",74.93,"2018-01-03 22:18:25",25.23,"2018-01-03 15:26:00"
"2018-01-05 00:00:00",356,13.43,1.624,6.39,"2018-01-04 13:40:20",1.624,168.8,43.97,9.931371,0,0.093,11.86,"2018-01-04 14:58:25",-10.21,"2018-01-04 02:37:40",78.51,"2018-01-04 02:06:35",20.5,"2018-01-04 14:58:40"
"2018-01-06 00:00:00",357,13.41,1.064,4.39,"2018-01-05 10:51:40",1.064,68.69,68.3,10.07691,0,0.587,10.9,"2018-01-05 13:26:05",-10.01,"2018-01-05 07:56:00",81.8,"2018-01-05 23:58:05",30.25,"2018-01-05 14:42:55"
"2018-01-07 00:00:00",358,13.43,1.581,6.076,"2018-01-06 15:53:20",1.581,107.7,50.93,8.965867,0,-0.22,9.62,"2018-01-06 14:52:05",-11.6,"2018-01-06 06:57:25",83.9,"2018-01-06 06:40:30",27.87,"2018-01-06 14:18:10"
"2018-01-08 00:00:00",359,13.33,2.962,11.23,"2018-01-07 03:13:40",2.962,312.6,80.3,6.255382,0,8.27,14.83,"2018-01-07 15:23:45",-1.535,"2018-01-07 23:56:55",81.1,"2018-01-07 10:15:15",29.75,"2018-01-07 14:59:20"
"2018-01-09 00:00:00",360,13.3,1.315,4.469,"2018-01-08 15:17:15",1.315,209.8,62.21,10.13762,0,4.733,16.05,"2018-01-08 15:26:05",-3.694,"2018-01-08 03:37:40",86.3,"2018-01-08 03:49:00",20.47,"2018-01-08 14:47:30"
"2018-01-10 00:00:00",361,13.29,3.396,9.13,"2018-01-09 10:40:15",3.396,172.6,21.01,7.958231,0,11.09,18.36,"2018-01-09 16:36:40",4.359,"2018-01-09 00:50:10",52.57,"2018-01-09 04:13:20",24.74,"2018-01-09 13:38:45"
"2018-01-11 00:00:00",362,13.22,4.005,11.02,"2018-01-10 21:30:30",4.005,175.6,18.22,9.511992,0,13.34,21.34,"2018-01-10 14:10:15",8.66,"2018-01-10 08:21:45",64.65,"2018-01-10 23:21:00",25.04,"2018-01-10 14:09:10"
"2018-01-12 00:00:00",363,13.4,5.377,15.31,"2018-01-11 05:11:10",5.377,346.4,44.7,10.01007,0.1,-2.075,11.84,"2018-01-11 02:19:30",-10.9,"2018-01-11 23:53:00",89.5,"2018-01-11 07:19:50",41.69,"2018-01-11 16:24:50"
"2018-01-13 00:00:00",364,13.52,1.811,5.547,"2018-01-12 22:49:30",1.811,31.74,53.42,9.650732,0,-7.138,1.036,"2018-01-12 15:40:10",-14.48,"2018-01-12 07:31:40",81.4,"2018-01-12 01:09:05",26.92,"2018-01-12 15:40:45"
"2018-01-14 00:00:00",365,13.52,1.831,5.116,"2018-01-13 00:27:15",1.831,75.02,89.9,9.932806,0,-3.744,3.238,"2018-01-13 16:40:55",-8.72,"2018-01-13 07:51:50",67.65,"2018-01-13 09:38:55",33.39,"2018-01-13 16:41:40"
"2018-01-15 00:00:00",366,13.38,1.108,5.468,"2018-01-14 11:44:50",1.108,264.9,67.29,10.02888,0,1.181,14.36,"2018-01-14 15:17:55",-10.78,"2018-01-14 04:55:45",79.09,"2018-01-14 05:03:20",22.68,"2018-01-14 15:17:30"
"2018-01-16 00:00:00",367,13.54,3.624,10.58,"2018-01-15 06:54:55",3.624,5.731,47.47,3.858036,0,-4.263,5.278,"2018-01-15 00:43:00",-15.08,"2018-01-15 23:46:25",84.6,"2018-01-15 07:43:45",26.85,"2018-01-15 15:51:25"
"2018-01-17 00:00:00",368,13.72,1.969,6.899,"2018-01-16 09:52:55",1.969,333.6,28.08,11.70294,0,-13.62,-5.088,"2018-01-16 15:09:50",-21.07,"2018-01-16 23:08:45",75.75,"2018-01-16 05:48:05",27.08,"2018-01-16 15:11:10"
"2018-01-18 00:00:00",369,13.52,2.42,8.29,"2018-01-17 14:54:50",2.42,185.7,25.48,11.65315,0,-5.768,7.23,"2018-01-17 15:42:40",-20.13,"2018-01-17 00:12:45",73.86,"2018-01-17 00:17:10",16.11,"2018-01-17 13:23:45"
"2018-01-19 00:00:00",370,13.33,2.836,9.25,"2018-01-18 12:23:35",2.836,195.5,27.54,11.35719,0,3.655,15.91,"2018-01-18 14:45:35",-6.644,"2018-01-18 07:47:35",43.84,"2018-01-18 07:48:10",14.31,"2018-01-18 14:46:00"
"2018-01-20 00:00:00",371,13.2,3.261,9.72,"2018-01-19 14:33:05",3.261,188,18.01,11.46487,0,8.5,21.22,"2018-01-19 14:48:15",-2.34,"2018-01-19 06:45:25",58.72,"2018-01-19 06:45:45",8.5,"2018-01-19 15:31:15"
"2018-01-21 00:00:00",372,13.21,2.174,6.938,"2018-01-20 22:13:35",2.174,174.6,26.28,11.96521,0,10.82,23.42,"2018-01-20 16:33:15",0.435,"2018-01-20 07:53:20",74.58,"2018-01-20 07:56:10",11.12,"2018-01-20 16:33:30"
"2018-01-22 00:00:00",373,13.32,2.697,12.21,"2018-01-21 23:49:45",2.697,250.1,47.9,11.38856,0,7.2,15.92,"2018-01-21 16:26:55",-0.829,"2018-01-21 08:18:40",83.5,"2018-01-21 08:51:05",10.36,"2018-01-21 16:41:35"
"2018-01-23 00:00:00",374,13.41,6.154,15.09,"2018-01-22 11:49:50",6.154,307.9,18.59,9.798866,0,3.77,9.64,"2018-01-22 13:51:10",-4.097,"2018-01-22 23:29:15",66.81,"2018-01-22 00:00:30",24.1,"2018-01-22 15:38:15"
"2018-01-24 00:00:00",375,13.35,2.023,7.487,"2018-01-23 14:38:50",2.023,312.8,31.13,12.25179,0,2.113,12.81,"2018-01-23 15:28:10",-8.21,"2018-01-23 07:41:10",71.64,"2018-01-23 07:43:40",19.44,"2018-01-23 15:28:15"
"2018-01-25 00:00:00",376,13.32,1.904,9.31,"2018-01-24 13:00:00",1.904,198.7,46.21,12.50185,0,3.186,17.14,"2018-01-24 16:00:50",-11.39,"2018-01-24 07:57:55",89.3,"2018-01-24 07:53:30",9.39,"2018-01-24 16:01:25"
"2018-01-26 00:00:00",377,13.27,4.265,13.13,"2018-01-25 23:52:20",4.265,189.9,20.38,12.78735,0,10.19,20.88,"2018-01-25 14:01:35",1.085,"2018-01-25 07:18:45",47.96,"2018-01-25 23:58:50",7.004,"2018-01-25 14:22:35"
"2018-01-27 00:00:00",378,13.23,4.85,11.66,"2018-01-26 00:45:40",4.85,226.7,73.2,10.4943,0,10.28,20.98,"2018-01-26 15:44:05",2.815,"2018-01-26 23:59:05",83.4,"2018-01-26 06:15:10",8.06,"2018-01-26 16:36:05"
"2018-01-28 00:00:00",379,13.31,1.07,4.626,"2018-01-27 13:34:55",1.07,325.1,54.11,13.08209,0,2.344,14.43,"2018-01-27 15:04:25",-7.711,"2018-01-27 22:33:10",87.8,"2018-01-27 05:26:15",10.48,"2018-01-27 16:10:40"
"2018-01-29 00:00:00",380,13.31,2.122,8.02,"2018-01-28 11:39:10",2.122,296.5,84.6,12.75903,0,4.133,16.13,"2018-01-28 14:07:45",-6.63,"2018-01-28 01:14:25",65.93,"2018-01-28 23:43:20",11.87,"2018-01-28 14:07:50"
"2018-01-30 00:00:00",381,13.42,1.358,4.234,"2018-01-29 16:31:45",1.358,79.61,96.8,12.60421,0,-0.805,9.97,"2018-01-29 15:58:30",-9.98,"2018-01-29 07:53:00",80.8,"2018-01-29 07:55:10",28.26,"2018-01-29 15:58:40"
"2018-01-31 00:00:00",382,13.26,3.745,9.53,"2018-01-30 13:01:10",3.745,181.4,21.31,11.83616,0,9.35,19.57,"2018-01-30 15:15:40",-1.061,"2018-01-30 00:42:30",59.58,"2018-01-30 00:42:45",14.02,"2018-01-30 15:15:55"
"2018-02-01 00:00:00",383,13.32,2.924,9.17,"2018-01-31 08:09:05",2.924,353.1,71.06,10.72093,0,8.24,15.46,"2018-01-31 13:43:25",0.831,"2018-01-31 23:59:50",71.59,"2018-01-31 23:59:55",25.47,"2018-01-31 01:17:30"
"2018-02-02 00:00:00",384,13.42,2.603,7.095,"2018-02-01 14:24:00",2.603,20.75,31.99,11.88276,0,1.001,8.1,"2018-02-01 14:15:25",-6.016,"2018-02-01 23:59:55",75.06,"2018-02-01 01:51:15",36.1,"2018-02-01 14:54:25"
